Target,date_sold,num_bath,num_bed,num_parking,property_size,type,suburb_median_income,suburb_lat,suburb_lng,km_from_cbd,ds_float,tot_rooms,prop_cbd
1170000,2021-11-06,4,6,4,0.3349593495934959,1,30628,-34.06338,150.80766,0.524969400244798,1636156800.0,10,0.1758434088624851
2500000,2021-10-16,3,4,2,0.4455284552845528,1,40040,-33.79872,151.08981,0.1596083231334149,1634342400.0,7,0.071110049656188
2205000,2021-10-12,2,3,1,0.5333333333333333,1,45240,-33.67706,151.30276,0.2725826193390452,1633996800.0,5,0.1453773969808241
2030000,2021-10-11,2,4,2,0.7073170731707317,1,39936,-33.72178,151.04593,0.2654834761321909,1633910400.0,6,0.1877809953130131
1775000,2021-02-18,2,4,2,0.148780487804878,1,65000,-33.79412,151.27428,0.1172582619339045,1613606400.0,6,0.0174457414096784
1560000,2020-12-12,2,4,2,0.7235772357723578,1,40924,-33.72933,150.99777,0.2993880048959608,1607731200.0,6,0.2166303450060204
1650000,2021-12-17,3,5,2,0.5747967479674797,1,31824,-33.45321,151.38285,0.588984088127295,1639699200.0,8,0.3385461384601606
1015000,2021-12-20,2,3,2,0.3943089430894309,1,29380,-33.5194,151.31264,0.4799265605875153,1639958400.0,5,0.1892393348658088
1135000,2017-01-30,2,4,2,0.3073170731707317,1,42380,-34.03534,151.12423,0.2468788249694002,1485734400.0,6,0.0758700779174254
1300000,2016-09-15,1,3,0,0.8154471544715447,1,35828,-33.52699,151.35541,0.4842105263157895,1473897600.0,4,0.3948480958493795
1600000,2021-05-29,4,5,3,0.6357723577235772,1,25376,-33.87884,150.87759,0.3730722154222766,1622246400.0,9,0.2371890020001791
1860000,2021-07-13,1,2,0,0.0292682926829268,1,78780,-33.85093,151.18309,0.032313341493268,1626134400.0,3,0.0009457563363883
658000,2018-12-04,1,3,1,0.4195121951219512,1,39832,-34.08232,150.70072,0.6433292533659731,1543881600.0,4,0.2698844672657253
1015000,2021-09-13,2,5,2,0.4195121951219512,1,29380,-33.40534,151.3625,0.6441860465116279,1631491200.0,7,0.2702439024390244
1100000,2021-12-17,1,2,1,0.091869918699187,1,37336,-33.99452,151.13524,0.1911872705018359,1639699200.0,3,0.0175643589973231
2010000,2021-03-19,3,3,3,0.4609756097560976,1,38584,-33.52117,151.36366,0.494859241126071,1616112000.0,6,0.2281180404215303
2110000,2019-03-29,2,4,0,0.2130081300813008,1,65000,-33.79412,151.27428,0.1172582619339045,1553817600.0,6,0.0249769631111243
880000,2019-10-04,1,3,1,0.5934959349593496,1,23764,-33.84836,150.93847,0.3046511627906976,1570147200.0,4,0.1808092266969181
840000,2020-08-17,2,5,0,0.6414634146341464,1,30368,-33.95198,150.89671,0.3698898408812729,1597622400.0,7,0.2372708003701824
2000000,2020-12-22,3,4,2,0.9642276422764228,1,36660,-33.79508,151.02527,0.2260709914320685,1608595200.0,7,0.2179838990556367
1860000,2021-11-22,3,5,5,0.7951219512195122,1,32292,-33.95023,151.03068,0.2297429620563035,1637539200.0,8,0.1826736722691584
1100000,2021-11-16,2,4,2,0.5861788617886179,1,29380,-33.40534,151.3625,0.6441860465116279,1637020800.0,6,0.3776082435242957
2200000,2020-10-13,3,6,3,0.6943089430894309,1,32240,-33.74515,150.68955,0.6082007343941249,1602547200.0,9,0.4222792090834005
2300000,2021-08-21,2,2,2,0.6097560975609756,1,36504,-33.9826,151.12424,0.1829865361077111,1629504000.0,4,0.1115771561632384
1160000,2018-02-23,1,2,1,0.4609756097560976,1,39052,-34.0332,151.07224,0.2725826193390452,1519344000.0,3,0.1256539391587306
2200000,2021-11-20,3,5,2,0.516260162601626,1,37492,-33.86513,150.85951,0.3931456548347614,1637366400.0,8,0.2029654396911166
1165000,2020-02-14,2,4,3,0.5024390243902439,1,43836,-34.0025,151.00275,0.2958384332925336,1581638400.0,6,0.1486407738006388
985000,2018-01-29,1,3,3,0.5617886178861788,1,38792,-33.94248,150.94138,0.3178702570379437,1517184000.0,4,0.1785758923684708
2800000,2020-07-18,2,3,2,0.6967479674796748,1,39052,-33.85608,151.10677,0.1138310893512851,1595030400.0,5,0.0793115801415051
1100000,2017-10-24,3,5,3,0.697560975609756,1,37076,-33.46838,151.36601,0.5634026927784578,1508803200.0,8,0.3930077320357046
557500,2017-11-15,2,4,2,0.3739837398373983,1,29796,-33.21142,151.50349,0.9445532435740512,1510704000.0,6,0.3532475545073686
2460000,2021-03-17,3,5,3,0.9495934959349592,1,42848,-33.72851,151.28144,0.1987760097919216,1615939200.0,8,0.1887564060463125
1900000,2021-11-19,1,4,2,0.4552845528455284,1,38272,-34.03262,151.10521,0.2527539779681762,1637280000.0,5,0.1150749818391696
1015000,2020-10-21,2,3,2,0.3333333333333333,1,45812,-33.67757,150.91278,0.4186046511627907,1603238400.0,5,0.1395348837209302
1242000,2021-09-30,4,8,4,0.3991869918699187,1,50076,-33.72309,150.73341,0.5697674418604651,1632960000.0,12,0.2274437511816978
8880000,2021-04-16,4,5,3,0.6796747967479675,1,60060,-33.8112,151.2183,0.0701346389228886,1618531200.0,9,0.0476687464549063
3100000,2020-10-31,3,4,2,0.4691056910569106,1,51740,-33.82437,151.16033,0.0751529987760098,1604102400.0,7,0.0352546994258192
682000,2016-06-20,2,3,2,0.3333333333333333,1,27612,-33.76242,150.87007,0.405875152998776,1466380800.0,5,0.1352917176662586
1120000,2021-10-22,2,4,1,0.4756097560975609,1,40612,-33.80912,150.79558,0.4718482252141983,1634860800.0,6,0.2244156193091918
2550000,2020-11-09,2,5,2,0.5317073170731708,1,45552,-33.77616,151.275,0.1378212974296205,1604880000.0,7,0.073280592291847
2765000,2021-10-21,3,4,3,0.5341463414634147,1,45292,-34.05003,151.10248,0.2752753977968176,1634774400.0,7,0.1470373466280562
1950000,2020-10-30,3,4,1,0.4609756097560976,1,51896,-33.78256,151.18105,0.1130966952264381,1604016000.0,7,0.0521348180434068
1360000,2021-07-19,2,3,1,0.0983739837398374,1,49920,-33.73444,151.12793,0.1965728274173806,1626652800.0,5,0.0193376521280512
3100000,2020-08-18,3,4,3,0.5276422764227642,1,48568,-33.83175,151.11687,0.111015911872705,1597708800.0,7,0.058576688459663
2600000,2021-11-17,1,3,1,0.4146341463414634,1,35568,-33.54226,151.30629,0.4481028151774786,1637107200.0,4,0.1857987282443203
2300000,2021-09-14,3,4,2,0.4349593495934959,1,34008,-33.75,151.27239,0.1679314565483476,1631577600.0,7,0.0730433571165577
2015000,2021-12-22,3,4,2,0.4560975609756098,1,46228,-33.69583,150.95622,0.3645042839657282,1640131200.0,7,0.1662495148819297
1368000,2017-12-07,2,3,2,0.5764227642276423,1,44044,-33.70912,151.07001,0.2609547123623011,1512604800.0,5,0.1504202366381068
1410000,2021-09-30,3,4,2,0.4097560975609756,1,21268,-33.89292,150.91194,0.3358629130966952,1632960000.0,7,0.1376218765859629
2550000,2021-11-24,1,2,0,0.0601626016260162,1,73944,-33.88334,151.22781,0.0282741738066095,1637712000.0,3,0.0017010478550317
2000000,2021-06-15,2,3,0,0.0601626016260162,1,71812,-33.90226,151.18621,0.0533659730722154,1623715200.0,5,0.0032106357783284
487000,2016-03-16,1,3,1,0.3682926829268292,1,34632,-33.39553,151.33681,0.6499388004895961,1458086400.0,4,0.2393677045705585
4820000,2021-11-13,3,5,4,0.4227642276422764,1,40248,-33.94543,151.24625,0.1128518971848225,1636761600.0,8,0.047709745151307
2000000,2021-04-16,1,3,1,0.0804878048780487,1,58916,-33.87113,151.16107,0.0522643818849449,1618531200.0,4,0.0042066453712272
1360000,2021-12-11,2,4,2,0.2341463414634146,1,40560,-33.97301,151.00632,0.2694002447980416,1639180800.0,6,0.0630790817088097
2675000,2021-10-30,2,5,2,0.4715447154471545,1,46800,-33.8103,151.13555,0.108812729498164,1635552000.0,7,0.0513100675682399
4000000,2021-11-28,3,5,2,0.5357723577235772,1,46852,-33.65717,151.31571,0.3030599755201958,1638057600.0,8,0.1623711576161049
1075000,2021-11-25,2,4,2,0.6186991869918699,1,41912,-34.08767,150.7719,0.5766217870257038,1637798400.0,6,0.356755430834602
1310000,2021-04-19,2,5,2,0.4300813008130081,1,38168,-33.44581,151.42873,0.6175030599755202,1618790400.0,7,0.2655765192902847
1550000,2021-11-13,2,5,4,0.7967479674796748,1,29432,-33.47252,151.40208,0.5722154222766218,1636761600.0,7,0.4559114746594223
2660000,2021-10-16,3,4,2,0.5650406504065041,1,39728,-33.72159,151.21169,0.1911872705018359,1634342400.0,7,0.1080285796738015
1770000,2021-12-23,2,3,2,0.7024390243902439,1,41288,-33.74634,150.98287,0.3,1640217600.0,5,0.2107317073170731
1010000,2021-11-22,2,4,2,0.526829268292683,1,40716,-33.70698,150.70828,0.6041615667074663,1637539200.0,6,0.3182899961190554
4100000,2021-08-24,3,5,2,0.3008130081300813,1,66820,-33.91965,151.25639,0.0871481028151774,1629763200.0,8,0.0262152829606631
1280000,2021-12-24,2,5,2,0.4203252032520325,1,23764,-33.9451,151.05302,0.2045287637698898,1640304000.0,7,0.0859685942024658
2100000,2021-04-24,2,3,2,0.4146341463414634,1,47528,-33.98937,151.10096,0.2052631578947368,1619222400.0,5,0.0851091142490372
1705000,2017-02-20,3,5,2,0.2951219512195122,1,30628,-33.94831,151.07815,0.1833537331701346,1487548800.0,8,0.0541117114965519
1255000,2020-06-19,1,2,0,0.1113821138211382,1,62244,-33.91151,151.20017,0.0602203182374541,1592524800.0,3,0.0067074663402692
3087500,2018-09-22,2,4,2,0.4154471544715447,1,57148,-33.63655,151.31075,0.3270501835985311,1537574400.0,6,0.135872068145406
1550000,2019-01-29,2,2,2,0.4975609756097561,1,31148,-33.50518,151.33518,0.5052631578947369,1548720000.0,4,0.2513992297817715
680000,2017-02-15,2,3,2,0.383739837398374,1,25844,-33.50285,151.29727,0.4980416156670747,1487116800.0,5,0.1911184086137067
1600000,2019-09-20,3,5,2,0.6130081300813008,1,38168,-33.44581,151.42873,0.6175030599755202,1568937600.0,8,0.378534396115075
790000,2019-05-31,2,4,2,0.3447154471544715,1,53196,-34.06839,150.72519,0.6101591187270502,1559260800.0,6,0.2103312734473733
1280000,2021-05-16,1,2,1,0.4764227642276423,1,28860,-33.51258,151.34636,0.4993880048959608,1621123200.0,3,0.237919813714661
1150000,2021-12-17,2,5,2,0.3512195121951219,1,40768,-33.75523,150.88065,0.3981640146878825,1639699200.0,7,0.1398429710123294
1288000,2021-11-13,2,4,2,0.3707317073170731,1,44044,-33.91254,150.84322,0.4164014687882497,1636761600.0,6,0.1543732274532047
1130000,2021-05-18,2,6,2,0.6154471544715447,1,36764,-33.49914,151.39045,0.533782129742962,1621296000.0,8,0.3285146928580669
980000,2020-07-30,2,4,3,0.5536585365853659,1,37284,-34.01392,151.10109,0.2329253365973072,1596067200.0,6,0.1289611009941188
1920000,2021-10-09,2,4,2,0.491869918699187,1,40456,-34.04487,151.04593,0.3028151774785801,1633737600.0,6,0.148945676727269
1059000,2016-04-22,2,4,3,0.416260162601626,1,33644,-33.8105,151.06162,0.1799265605875152,1461283200.0,6,0.0748962593665103
1403000,2021-09-18,2,5,2,0.8878048780487805,1,20592,-33.86904,150.95102,0.2895960832313341,1631923200.0,7,0.257104815356599
630000,2019-12-12,2,4,2,0.4065040650406504,1,35256,-33.24015,151.47632,0.8971848225214197,1576108800.0,6,0.3647092774477316
1795000,2018-05-26,1,4,1,0.3682926829268292,1,58084,-33.81806,151.16504,0.0779681762545899,1527292800.0,5,0.0287151088157148
1640000,2016-07-30,2,4,3,0.5650406504065041,1,31876,-33.96181,151.05799,0.2126070991432068,1469836800.0,6,0.1201316535809176
1155000,2021-12-10,1,3,5,0.5894308943089431,1,31668,-33.4847,151.36192,0.5408812729498165,1639094400.0,4,0.3188121324297699
1890000,2018-08-24,1,4,1,0.532520325203252,1,51740,-33.82437,151.16033,0.0751529987760098,1535068800.0,5,0.0400204993482003
1460000,2021-11-19,2,3,3,0.4813008130081301,1,28288,-33.93329,151.07526,0.1746634026927784,1637280000.0,5,0.0840656377188006
1635000,2021-09-17,3,4,2,0.4609756097560976,1,41132,-34.01795,151.0826,0.2488372093023255,1631836800.0,7,0.1147078842881451
3880000,2016-11-17,2,4,2,0.8943089430894309,1,49920,-33.73444,151.12793,0.1965728274173806,1479340800.0,6,0.1757968375277387
2750000,2021-10-16,2,4,1,0.2146341463414634,1,58916,-33.87113,151.16107,0.0522643818849449,1634342400.0,6,0.0112177209899393
760000,2021-09-25,1,2,2,0.4252032520325203,1,31980,-33.77655,150.90338,0.3638922888616891,1632528000.0,3,0.1547281846135474
1675000,2021-11-12,1,3,0,0.1577235772357723,1,41236,-33.91228,151.15592,0.0848225214198286,1636675200.0,4,0.0133785115084932
1185000,2021-07-19,1,2,1,0.1065040650406504,1,25740,-33.93108,151.21145,0.0859241126070991,1626652800.0,3,0.0091512672776666
660000,2017-12-22,1,3,1,0.6252032520325204,1,32708,-33.41886,151.35564,0.6243574051407589,1513900800.0,4,0.3903502801245883
1400000,2021-09-27,3,5,6,0.5333333333333333,1,31668,-33.2879,151.45824,0.8292533659730722,1632700800.0,8,0.4422684618523052
2450000,2019-05-29,3,5,2,0.959349593495935,1,36868,-33.44184,151.34373,0.5906976744186047,1559088000.0,8,0.5666855738324825
1920000,2021-09-15,2,4,4,0.4146341463414634,1,33904,-33.94651,151.14536,0.1287637698898408,1631664000.0,6,0.0533898558079827
1210000,2021-10-20,2,3,1,0.5065040650406504,1,29432,-33.47252,151.40208,0.5722154222766218,1634688000.0,5,0.2898294374620612
585100,2016-08-29,1,3,0,0.5065040650406504,1,36556,-33.45559,151.27311,0.5569155446756425,1472428800.0,4,0.2820799872625408
380000,2017-03-24,1,2,1,0.4195121951219512,1,26468,-33.25377,151.50567,0.8917992656058751,1490313600.0,3,0.3741206675224646
920000,2020-11-21,2,4,1,0.2772357723577235,1,26208,-33.83592,151.00745,0.2290085679314565,1605916800.0,6,0.0634893672070135
1750000,2021-11-29,2,4,3,0.5585365853658537,1,40352,-33.77692,150.98008,0.2829865361077111,1638144000.0,6,0.1580583335821118
765000,2018-04-13,3,5,2,0.6821138211382114,1,39832,-34.08232,150.70072,0.6433292533659731,1523577600.0,8,0.4388237752634564
1260000,2021-01-25,2,6,2,0.465040650406504,1,51376,-33.95835,150.97397,0.2917992656058751,1611532800.0,8,0.1356985202654963
720000,2020-11-16,3,3,1,0.5642276422764227,1,33852,-33.34073,151.42855,0.7503059975520197,1605484800.0,6,0.4233433839846354
1370000,2021-10-15,2,5,2,0.5333333333333333,1,35932,-33.40857,151.46938,0.6826193390452876,1634256000.0,7,0.36406364749082
1300000,2021-11-21,3,5,2,0.3723577235772358,1,42640,-33.96407,150.85104,0.4241126070991433,1637452800.0,8,0.1579216049198436
2671000,2021-09-16,2,3,1,0.6016260162601627,1,49452,-33.76899,151.15799,0.1395348837209302,1631750400.0,5,0.0839478162223482
872000,2016-09-26,1,3,1,0.6097560975609756,1,34320,-33.80641,150.96973,0.2799265605875153,1474848000.0,4,0.1706869271875093
1510000,2021-09-25,3,4,0,0.7024390243902439,1,36764,-33.49914,151.39045,0.533782129742962,1632528000.0,7,0.3749493984535928
1103000,2020-03-14,2,6,2,0.4300813008130081,1,40352,-33.77692,150.98008,0.2829865361077111,1584144000.0,8,0.1217072175617716
706000,2016-11-11,1,3,1,0.4601626016260162,1,37024,-33.97099,150.89301,0.3827417380660954,1478822400.0,4,0.1761234339393577
625000,2021-04-28,1,3,2,0.4609756097560976,1,30628,-34.06338,150.80766,0.524969400244798,1619568000.0,4,0.2419980893811386
1900000,2020-05-22,2,4,4,0.4219512195121951,1,41652,-33.87968,151.1391,0.0789473684210526,1590105600.0,6,0.0333119383825417
3010000,2021-02-27,2,3,2,0.4447154471544715,1,48464,-33.72491,151.16978,0.1920440636474908,1614384000.0,5,0.0854049616383556
4000000,2016-06-15,1,3,2,0.9130081300813008,1,57408,-33.8057,151.16111,0.0941248470012239,1465948800.0,4,0.0859367505547759
800000,2016-12-04,2,4,2,0.465040650406504,1,50336,-33.99074,150.74247,0.5521419828641371,1480809600.0,6,0.2567684668278751
740000,2020-02-18,2,5,2,0.4764227642276423,1,31200,-33.76065,150.93136,0.3423500611995104,1581984000.0,7,0.1631033624901732
1675000,2021-03-23,2,5,6,0.9235772357723576,1,32240,-33.74515,150.68955,0.6082007343941249,1616457600.0,7,0.5617203530664437
1140000,2019-12-06,1,4,3,0.5016260162601626,1,36816,-33.98679,151.11717,0.1920440636474908,1575590400.0,5,0.0963342985939039
735000,2016-09-20,2,4,2,0.510569105691057,1,40716,-33.74507,150.61818,0.6865361077111384,1474329600.0,6,0.3505241265386951
2689000,2021-11-13,2,4,3,0.5943089430894309,1,47112,-33.75342,151.06372,0.2209302325581395,1636761600.0,6,0.13130081300813
955000,2016-10-15,1,3,2,0.3065040650406504,1,27248,-33.86491,151.04789,0.1798041615667074,1476489600.0,4,0.0551107064314217
950000,2016-12-19,1,2,2,0.6471544715447154,1,22672,-33.8989,151.05729,0.1751529987760097,1482105600.0,3,0.1133510463623607
1950000,2017-12-20,3,5,1,0.5065040650406504,1,44460,-34.04951,151.08733,0.2824969400244798,1513728000.0,8,0.1430858484839438
2000000,2021-10-18,2,3,2,0.4333333333333333,1,41028,-33.81322,151.07389,0.1657282741738066,1634515200.0,5,0.0718155854753161
1100000,2018-02-16,1,3,1,0.4780487804878048,1,44460,-34.04951,151.08733,0.2824969400244798,1518739200.0,4,0.1350473176702391
1170000,2020-07-31,2,4,3,0.4349593495934959,1,28288,-33.35917,151.48543,0.7511627906976744,1596153600.0,6,0.3267252788806958
1289000,2021-11-13,3,6,2,0.3333333333333333,1,43576,-33.99798,150.67997,0.6225214198286413,1636761600.0,9,0.2075071399428804
1045000,2017-05-26,3,5,2,0.5300813008130081,1,35880,-33.94614,150.84429,0.4246022031823745,1495756800.0,8,0.2250736881909822
3700000,2018-09-14,3,6,4,0.6414634146341464,1,68588,-33.82689,151.14887,0.0827417380660954,1536883200.0,9,0.0530757978326416
1675000,2021-09-17,3,4,3,0.4349593495934959,1,33696,-33.36992,151.48476,0.737576499388005,1631836800.0,7,0.3208157944492542
905000,2016-08-17,2,3,1,0.5121951219512195,1,39728,-33.46746,151.42812,0.5903304773561812,1471392000.0,5,0.3023643908409708
732000,2019-07-31,2,4,2,0.3333333333333333,1,36244,-33.94155,150.87334,0.3911872705018359,1564531200.0,6,0.1303957568339452
1775000,2018-10-27,1,3,3,0.5902439024390244,1,37024,-33.77377,151.07681,0.1915544675642594,1540598400.0,4,0.1130638564647579
1985000,2021-11-13,2,3,2,0.2723577235772357,1,40404,-33.7702,151.24964,0.1329253365973072,1636761600.0,5,0.0362032420813804
880000,2019-09-23,1,4,2,0.4349593495934959,1,29640,-33.90761,150.98902,0.2529987760097918,1569196800.0,5,0.1100441830611696
2020000,2020-03-14,1,3,2,0.5552845528455285,1,37284,-33.97947,151.23111,0.1533659730722154,1584144000.0,4,0.0851617557791244
545000,2017-02-27,1,3,2,0.5943089430894309,1,29380,-33.40534,151.3625,0.6441860465116279,1488153600.0,4,0.3828455284552846
2641000,2021-12-18,2,4,2,0.4455284552845528,1,32448,-33.77752,151.10509,0.1643818849449204,1639785600.0,6,0.0732368072762734
1210000,2021-05-27,3,6,2,0.5365853658536586,1,26312,-33.90263,150.86967,0.3849449204406364,1622073600.0,9,0.2065558109681463
1600000,2021-11-27,1,3,1,0.5585365853658537,1,34216,-33.95493,150.99524,0.2681762545899632,1637971200.0,4,0.1497862495148819
1380000,2018-05-28,4,4,2,0.4560975609756098,1,22672,-33.8989,151.05729,0.1751529987760097,1527465600.0,8,0.0798868555393019
1120000,2021-09-28,3,5,2,0.3910569105691057,1,43576,-33.99798,150.67997,0.6225214198286413,1632787200.0,8,0.2434413032012816
2120000,2021-09-18,2,3,3,0.2414634146341463,1,25740,-33.93108,151.21145,0.0859241126070991,1631923200.0,5,0.020747529629519
1835000,2021-10-16,2,4,2,0.4617886178861788,1,34268,-33.97042,151.03352,0.241860465116279,1634342400.0,6,0.1116884099073548
2366000,2016-11-13,2,5,2,0.7178861788617886,1,48464,-33.72491,151.16978,0.1920440636474908,1478995200.0,7,0.1378657790249873
1910000,2017-06-24,1,4,1,0.4772357723577236,1,48568,-33.82789,151.12645,0.1035495716034271,1498262400.0,5,0.0494175597814729
980000,2018-01-24,3,5,5,0.7666666666666667,1,36764,-33.49914,151.39045,0.533782129742962,1516752000.0,8,0.4092329661362709
2480000,2018-10-20,2,3,3,0.532520325203252,1,45552,-33.86665,151.12685,0.0904528763769889,1539993600.0,5,0.0481679951438436
725000,2020-11-19,2,4,2,0.2723577235772357,1,53196,-34.06839,150.72519,0.6101591187270502,1605744000.0,6,0.1661815485963916
4338000,2021-12-14,5,5,4,0.5121951219512195,1,34424,-33.87913,151.08118,0.143329253365973,1639440000.0,10,0.0734125444069617
1225000,2020-02-22,2,3,2,0.383739837398374,1,35412,-33.86291,151.06711,0.1580171358629131,1582329600.0,5,0.060637470022191
2510000,2020-10-17,3,5,3,0.8878048780487805,1,42172,-34.05314,151.1205,0.2708690330477356,1602892800.0,8,0.2404788488521359
1334000,2021-10-16,3,5,2,0.4146341463414634,1,30992,-33.74925,150.89081,0.3906976744186046,1634342400.0,8,0.1619965967101531
1855000,2021-11-26,2,4,2,0.2219512195121951,1,51792,-33.83889,151.05551,0.1747858017135862,1637884800.0,6,0.0387939218437471
2520000,2021-06-26,2,3,3,0.4195121951219512,1,52988,-33.84744,151.11635,0.1050183598531211,1624665600.0,5,0.0440564826700898
880000,2019-05-15,2,3,4,0.4113821138211382,1,32292,-33.95023,151.03068,0.2297429620563035,1557878400.0,5,0.0945121453662516
1540000,2021-10-21,2,4,2,0.3788617886178861,1,51532,-33.70376,150.92052,0.3908200734394124,1634774400.0,6,0.1480667920510293
2460000,2021-12-15,2,4,1,0.2130081300813008,1,55484,-33.89994,151.18038,0.0542227662178702,1639526400.0,6,0.011549890039904
1610000,2021-10-11,1,3,2,0.332520325203252,1,33904,-33.94651,151.14536,0.1287637698898408,1633910400.0,4,0.0428165706381665
490000,2019-01-23,1,3,1,0.4845528455284553,1,28912,-34.089,150.79408,0.5563035495716034,1548201600.0,4,0.2695584679225005
560000,2016-07-20,2,3,1,0.5276422764227642,1,33852,-33.34073,151.42855,0.7503059975520197,1468972800.0,5,0.3958931645620006
580000,2020-10-07,1,2,1,0.0292682926829268,1,37284,-34.01392,151.10109,0.2329253365973072,1602028800.0,3,0.0068173269247992
1065000,2021-10-19,3,5,4,0.4756097560975609,1,41704,-33.7743,150.75296,0.5286413708690331,1634601600.0,8,0.251426993462101
1163000,2020-12-24,2,4,5,0.3991869918699187,1,39624,-33.91005,151.12854,0.1068543451652386,1608768000.0,6,0.0426548646147415
2470000,2021-11-18,2,4,2,0.5479674796747968,1,30368,-33.78849,151.08514,0.1718482252141982,1637193600.0,6,0.094167238857211
1304750,2021-12-15,2,4,5,0.9723577235772358,1,29380,-33.40534,151.3625,0.6441860465116279,1639526400.0,6,0.6263792777462659
625000,2020-11-05,1,4,2,0.4439024390243902,1,31980,-34.08405,150.81805,0.5299877600979193,1604534400.0,5,0.2352628593605397
1315000,2021-11-25,1,2,1,0.1113821138211382,1,35412,-33.92492,151.13127,0.1167686658506731,1637798400.0,3,0.0130059408305221
1100000,2020-03-30,4,5,4,0.4756097560975609,1,42016,-33.7327,150.64899,0.6570379436964504,1585526400.0,9,0.3124936561483117
3415000,2019-12-14,1,4,2,0.491869918699187,1,72904,-33.82863,151.16811,0.0648714810281517,1576281600.0,5,0.0319083300992128
1425000,2021-10-20,1,3,2,0.4764227642276423,1,40560,-34.01586,151.06319,0.2598531211750306,1634688000.0,4,0.1237999422833885
3500000,2021-11-19,1,3,1,0.0886178861788618,1,73944,-33.88334,151.22781,0.0282741738066095,1637280000.0,4,0.0025055975161954
895000,2017-09-22,1,3,1,0.4764227642276423,1,23504,-33.88004,150.99733,0.2379436964504283,1506038400.0,4,0.113361793593456
2051000,2016-08-27,3,4,2,0.4105691056910569,1,37336,-33.99452,151.13524,0.1911872705018359,1472256000.0,7,0.0784955866694529
452000,2016-01-13,1,3,1,0.2471544715447154,1,32292,-34.05375,150.83957,0.4873929008567931,1452643200.0,4,0.1204613348459065
520000,2016-07-19,1,3,2,0.4186991869918699,1,40352,-34.05177,150.74372,0.5813953488372093,1468886400.0,4,0.2434297598789941
2045000,2021-07-31,5,5,4,0.7235772357723578,1,44668,-34.02561,150.73523,0.5758873929008568,1627689600.0,10,0.4166990078713516
458000,2017-10-20,1,3,1,0.0975609756097561,1,26000,-33.76791,150.8136,0.4643818849449205,1508457600.0,4,0.0453055497507239
2810000,2021-10-23,2,4,2,0.5691056910569106,1,45292,-33.7395,151.19204,0.1680538555691554,1634947200.0,6,0.0956404056084624
930000,2017-04-20,2,4,2,0.4609756097560976,1,37492,-34.05877,150.69373,0.6367197062423501,1492646400.0,6,0.2935122548287907
3360000,2021-10-07,2,4,3,0.6764227642276422,1,50856,-33.78592,151.21481,0.1040391676866585,1633564800.0,6,0.0703744613945527
1025000,2021-09-21,2,4,2,0.4560975609756098,1,42276,-34.04634,150.77377,0.5477356181150551,1632182400.0,6,0.2498208794817446
670000,2018-04-24,2,5,4,0.591869918699187,1,34320,-33.42768,151.372,0.6181150550795593,1524528000.0,7,0.3658437073966823
3000000,2021-11-13,2,3,1,0.5853658536585366,1,39104,-33.8435,151.092,0.133047735618115,1636761600.0,5,0.0778816013374331
560000,2017-10-10,2,3,2,0.4227642276422764,1,32292,-34.05375,150.83957,0.4873929008567931,1507593600.0,5,0.2060522832890507
1040000,2021-04-27,3,5,3,0.6796747967479675,1,30992,-33.74925,150.89081,0.3906976744186046,1619481600.0,8,0.2655473624503686
1200000,2021-11-23,1,2,0,0.1008130081300813,1,41912,-33.9466,151.18371,0.1107711138310893,1637625600.0,3,0.0111671691992317
2070000,2021-11-06,1,3,1,0.5065040650406504,1,37024,-33.77377,151.07681,0.1915544675642594,1636156800.0,4,0.0970231164979947
880000,2017-03-29,1,3,4,0.5902439024390244,1,37544,-33.81244,150.90067,0.3538555691554467,1490745600.0,4,0.2088610920380929
1850000,2019-01-17,3,4,2,0.3886178861788618,1,51636,-33.89348,151.1372,0.0871481028151774,1547683200.0,7,0.0338673115005323
717000,2016-06-24,2,4,2,0.4577235772357723,1,33124,-34.0051,150.8581,0.437454100367197,1466726400.0,6,0.20023305569653
1610000,2021-12-02,1,3,3,0.359349593495935,1,36452,-33.96403,151.23342,0.1331701346389228,1638403200.0,4,0.0478546337482958
1450000,2019-10-24,1,2,2,0.3121951219512195,1,23036,-33.9234,151.06765,0.1757649938800489,1571875200.0,3,0.0548729736991372
725000,2018-11-27,2,4,2,0.4422764227642276,1,42276,-34.04634,150.77377,0.5477356181150551,1543276800.0,6,0.2422505498004796
1150000,2021-09-21,2,4,2,0.508130081300813,1,31824,-33.45321,151.38285,0.588984088127295,1632182400.0,6,0.2992805325850076
1067500,2021-12-13,2,4,2,0.3560975609756097,1,47788,-33.9773,150.86232,0.4181150550795594,1639353600.0,6,0.1488897513210137
1222000,2021-10-25,2,4,2,0.3333333333333333,1,45864,-33.71551,150.92733,0.375642594859241,1635120000.0,6,0.1252141982864136
2450000,2019-09-21,4,4,2,0.4032520325203252,1,56576,-33.79453,151.26125,0.1084455324357405,1569024000.0,8,0.0437308813724612
1460000,2020-10-23,1,3,2,0.5154471544715448,1,44200,-33.98536,151.09431,0.2055079559363525,1603411200.0,4,0.1059284911086565
535000,2018-07-20,2,4,2,0.3666666666666666,1,27508,-33.26813,151.42636,0.8433292533659731,1532044800.0,6,0.30922072623419
1186000,2021-12-04,3,5,2,0.6089430894308943,1,40716,-33.70698,150.70828,0.6041615667074663,1638576000.0,8,0.3679000109462538
