Target,date_sold,num_bath,num_bed,num_parking,property_size,type,suburb_median_income,suburb_lat,suburb_lng,km_from_cbd,ds_float,tot_rooms,value_score
2176000,2021-11-10,3,4,2,0.8902439024390244,1,43056,-33.66638,151.12988,0.2810281517747858,1636502400.0,7,0.6721404496170335
1475000,2021-09-25,1,3,1,0.5333333333333333,1,42848,-33.60156,151.136,0.3638922888616891,1632528000.0,4,0.3706485580243195
1600000,2021-12-17,0,4,2,0.6479674796747967,1,44200,-33.62806,151.15004,0.3253365973072215,1639699200.0,4,0.4680166686695531
1770000,2021-12-17,2,4,2,0.5813008130081301,1,44044,-33.70912,151.07001,0.2609547123623011,1639699200.0,6,0.4477852034917681
1500000,2020-03-27,2,4,2,0.4260162601626016,1,57408,-33.8057,151.16111,0.0941248470012239,1585267200.0,6,0.3877468460073492
672500,2016-08-28,1,3,2,0.4642276422764227,1,36556,-33.45559,151.27311,0.5569155446756425,1472342400.0,4,0.2659902078728559
1770000,2021-11-20,2,3,2,0.5609756097560976,1,34216,-33.95493,150.99524,0.2681762545899632,1637366400.0,5,0.4290189856816801
1560000,2021-12-18,3,5,2,0.4195121951219512,1,32292,-33.95023,151.03068,0.2297429620563035,1639785600.0,8,0.3334022216930638
2100000,2021-12-18,0,4,2,0.5772357723577236,1,41288,-33.74634,150.98287,0.3,1639785600.0,4,0.4276267777918859
2475000,2021-10-16,2,3,2,0.5536585365853659,1,43836,-33.7725,151.22111,0.122766217870257,1634342400.0,5,0.4896945938332478
1300000,2017-07-17,3,4,2,0.7943089430894309,1,42900,-33.75075,150.93583,0.3435740514075887,1500249600.0,7,0.5633484939650475
1575000,2020-11-21,2,4,2,0.3317073170731707,1,39208,-33.97729,151.13054,0.1730722154222766,1605916800.0,6,0.2789913533035487
1104000,2021-11-15,2,5,3,0.4609756097560976,1,34632,-33.39553,151.33681,0.6499388004895961,1636934400.0,7,0.2406650983985163
2565000,2021-11-27,3,4,2,0.7536585365853659,1,37024,-33.77377,151.07681,0.1915544675642594,1637971200.0,7,0.6222767494656544
1200000,2021-08-26,1,2,1,0.4723577235772357,1,45084,-33.45608,151.43598,0.608078335373317,1629936000.0,3,0.2571496605296541
1320000,2021-10-20,1,3,2,0.8154471544715447,1,37388,-33.74635,150.66375,0.6359853121175031,1634688000.0,4,0.4317088084529208
410000,2017-08-22,1,2,1,0.3682926829268292,1,25844,-33.25799,151.54324,0.9034271725826192,1503360000.0,3,0.1492243358698515
1180000,2021-07-22,2,4,4,0.491869918699187,1,37388,-33.74635,150.66375,0.6359853121175031,1626912000.0,6,0.2604026212502663
1750000,2021-10-14,3,5,2,0.4943089430894309,1,43732,-33.98789,151.02589,0.2630354957160342,1634169600.0,8,0.3799825067779034
2225000,2021-04-16,2,4,4,0.7178861788617886,1,36660,-33.79508,151.02527,0.2260709914320685,1618531200.0,6,0.5726301465365025
2555000,2021-11-27,2,5,2,0.7227642276422764,1,37284,-34.01392,151.10109,0.2329253365973072,1637971200.0,7,0.572583015142677
1224000,2020-02-22,1,3,1,0.3390243902439024,1,25116,-33.96268,151.1006,0.1776009791921664,1582329600.0,4,0.2838571371021679
1330000,2021-11-12,1,3,1,0.373170731707317,1,32292,-33.95023,151.03068,0.2297429620563035,1636675200.0,4,0.2965729065060393
1080000,2021-12-18,1,3,1,0.3577235772357723,1,22048,-33.92907,151.05159,0.1954712362301101,1639785600.0,4,0.2942086828911319
1930000,2021-10-28,3,4,3,0.5333333333333333,1,35932,-33.40857,151.46938,0.6826193390452876,1635379200.0,7,0.2694889211273085
3500000,2021-05-22,3,5,2,0.6097560975609756,1,50856,-33.78592,151.21481,0.1040391676866585,1621641600.0,8,0.5495060970746499
1680000,2021-11-13,2,4,3,0.3991869918699187,1,30628,-33.94831,151.07815,0.1833537331701346,1636761600.0,6,0.3323126442155155
630000,2018-09-26,2,4,2,0.4495934959349593,1,35464,-33.27231,151.46492,0.8517747858017136,1537920000.0,6,0.1918222278174164
