Target,date_sold,num_bath,num_bed,num_parking,property_size,type,suburb_lat,suburb_lng,km_from_cbd
2290000,24/4/21,3,4,2,0.8211382113821138,House,-33.75743,151.15575,0.15495716034271725
2285000,24/4/21,2,5,2,0.5121951219512195,House,-33.97709,151.09318,0.19767441860465113
2170000,24/4/21,3,5,4,0.4609756097560976,House,-33.86491,151.04789,0.17980416156670745
2151000,24/4/21,3,5,2,0.6439024390243903,House,-33.96268,151.1006,0.17760097919216644
2100000,24/4/21,2,3,2,0.4146341463414634,House,-33.98937,151.10096,0.20526315789473684
2047500,24/4/21,1,3,1,0.7951219512195122,House,-33.94767,151.01233,0.24651162790697675
2030000,24/4/21,1,2,0,0.3073170731707317,House,-33.96419,151.25386,0.13965728274173805
2015000,24/4/21,1,3,1,0.13170731707317074,House,-33.9047,151.13884,0.09302325581395349
2015000,24/4/21,2,3,2,0.3943089430894309,House,-33.48638,151.43476,0.5703794369645043
2010000,24/4/21,2,3,1,0.4609756097560976,House,-34.05003,151.10248,0.2752753977968176
2005000,24/4/21,2,4,2,0.26422764227642276,House,-33.85783,151.08877,0.13390452876376988
2000000,24/4/21,2,3,0,0.11138211382113822,House,-33.87113,151.16107,0.05226438188494492
1875000,24/4/21,2,4,2,0.4349593495934959,House,-33.36992,151.48476,0.737576499388005
1800000,24/4/21,3,3,2,0.6040650406504066,House,-34.05435,151.02929,0.32460220318237454
1760000,24/4/21,4,5,2,0.4211382113821138,House,-33.793,150.97503,0.2799265605875153
1635000,24/4/21,2,4,2,0.4796747967479675,House,-34.05435,151.02929,0.32460220318237454
1552000,24/4/21,2,4,4,0.36260162601626017,House,-33.92577,151.10309,0.14259485924112605
1450000,24/4/21,3,3,1,0.4764227642276423,House,-33.51258,151.34636,0.49938800489596086
1337000,24/4/21,2,3,1,0.22357723577235772,House,-33.44581,151.42873,0.6175030599755202
1270000,24/4/21,2,3,1,0.7227642276422764,House,-33.69724,151.10055,0.25581395348837205
1250000,24/4/21,2,4,2,0.5073170731707317,House,-33.44581,151.42873,0.6175030599755202
1242000,24/4/21,2,3,1,0.35853658536585364,House,-33.88245,151.02748,0.20428396572827415
1213000,24/4/21,2,3,2,0.4300813008130081,House,-33.44581,151.42873,0.6175030599755202
1200000,24/4/21,3,4,2,0.42032520325203254,House,-33.87024,150.92391,0.3203182374541003
1100000,24/4/21,1,3,2,0.5479674796747968,House,-34.05435,151.02929,0.32460220318237454
1050000,24/4/21,2,5,2,0.34552845528455284,House,-33.90019,150.84825,0.40856793145654835
1025000,24/4/21,2,5,2,0.6357723577235772,House,-33.88405,150.96381,0.27613219094247243
1001000,24/4/21,2,4,4,0.4967479674796748,House,-33.92148,150.91654,0.3372093023255814
1000000,24/4/21,2,5,2,0.3333333333333333,House,-33.75523,150.88065,0.3981640146878825
931000,24/4/21,1,4,1,0.4813008130081301,House,-33.92148,150.91654,0.3372093023255814
800000,24/4/21,2,4,1,0.2121951219512195,House,-33.69979,150.81845,0.4936352509179927
715000,24/4/21,1,4,3,0.4560975609756098,House,-34.06338,150.80766,0.524969400244798
2750000,26/4/21,3,5,3,0.3097560975609756,House,-33.46746,151.42812,0.5903304773561812
1850000,26/4/21,3,4,2,0.5016260162601626,House,-33.69583,150.95622,0.36450428396572826
1457000,26/4/21,2,4,2,0.23821138211382115,House,-33.69583,150.95622,0.36450428396572826
1355000,26/4/21,2,3,3,0.12601626016260162,Apartment,-33.82839,151.07771,0.15422276621787026
1206000,26/4/21,2,4,2,0.21544715447154472,House,-33.69583,150.95622,0.36450428396572826
3980000,27/4/21,2,4,1,0.8056910569105691,House,-33.76741,151.18832,0.13121175030599752
2450000,27/4/21,2,3,2,0.1008130081300813,Apartment,-33.83489,151.21821,0.03843329253365973
1330000,27/4/21,1,2,1,0.038211382113821135,Apartment,-33.91839,151.24013,0.0762545899632803
1265000,27/4/21,2,5,2,0.5682926829268292,House,-33.46901,151.31642,0.5474908200734394
1235000,27/4/21,3,4,2,0.383739837398374,House,-33.86713,150.94148,0.3003671970624235
1200000,27/4/21,2,3,2,0.5430894308943089,House,-33.45608,151.43598,0.608078335373317
1200000,27/4/21,1,4,2,0.4585365853658537,House,-33.44581,151.42873,0.6175030599755202
1070000,27/4/21,4,5,2,0.23577235772357724,House,-33.89292,150.91194,0.3358629130966952
1040000,27/4/21,3,5,3,0.6796747967479675,House,-33.74925,150.89081,0.3906976744186046
7100000,28/4/21,4,5,3,0.6666666666666666,House,-33.87416,151.26568,0.06070991432068543
3820000,28/4/21,3,6,2,0.36341463414634145,House,-33.76971,151.28907,0.1539779681762546
2000000,28/4/21,2,5,2,0.5634146341463414,House,-34.03262,151.10521,0.2527539779681762
1850000,28/4/21,2,3,2,0.275609756097561,House,-33.75137,151.22303,0.1515299877600979
1475000,28/4/21,3,4,5,0.8788617886178862,House,-34.03389,151.02834,0.3040391676866585
1250000,28/4/21,1,3,1,0.13170731707317074,House,-33.97235,151.14822,0.1577723378212974
1050000,28/4/21,2,3,2,0.0951219512195122,Apartment,-33.86058,151.07927,0.14443084455324356
625000,28/4/21,1,3,2,0.4609756097560976,House,-34.06338,150.80766,0.524969400244798
4600000,29/4/21,3,4,2,0.18292682926829268,House,-33.85546,151.19357,0.018971848225214197
3100000,29/4/21,3,5,2,0.8105691056910569,House,-33.76741,151.18832,0.13121175030599752
2300000,29/4/21,4,5,2,0.47073170731707314,House,-34.03534,151.12423,0.24687882496940022
1915000,29/4/21,2,3,2,0.6097560975609756,House,-34.05003,151.10248,0.2752753977968176
1860000,29/4/21,1,2,0,0.055284552845528454,House,-33.89089,151.19334,0.03598531211750306
1732000,29/4/21,1,2,1,0.05934959349593496,House,-33.89089,151.19334,0.03598531211750306
1535000,29/4/21,2,5,2,0.4861788617886179,House,-34.03389,151.02834,0.3040391676866585
1261000,29/4/21,4,5,4,0.5308943089430894,House,-33.94614,150.84429,0.42460220318237457
1250000,29/4/21,2,4,2,0.3333333333333333,House,-33.69583,150.95622,0.36450428396572826
1135000,29/4/21,5,5,2,0.2861788617886179,House,-33.72309,150.73341,0.5697674418604651
1035000,29/4/21,2,3,2,0.4146341463414634,House,-33.61162,150.82113,0.5556915544675644
4406000,30/4/21,3,5,2,0.7284552845528456,House,-33.72878,151.12144,0.20685434516523865
3500000,30/4/21,3,4,2,0.7333333333333333,House,-33.82437,151.16033,0.0751529987760098
2705000,30/4/21,2,5,2,0.4211382113821138,House,-34.03624,151.1585,0.23574051407588736
2350000,30/4/21,3,4,3,0.21707317073170732,House,-33.91857,151.20485,0.06903304773561812
2200000,30/4/21,2,3,5,0.9235772357723577,House,-33.79872,151.08981,0.15960832313341491
1915000,30/4/21,3,5,2,0.4715447154471545,House,-33.49756,151.40816,0.5436964504283965
1910000,30/4/21,2,4,1,0.6317073170731707,House,-33.75872,151.09416,0.19143206854345163
1800000,30/4/21,2,3,1,0.10975609756097561,Apartment,-33.8112,151.2183,0.07013463892288863
1350000,30/4/21,2,3,2,0.3544715447154472,House,-33.30304,151.53201,0.842717258261934
1260000,30/4/21,3,4,2,0.5284552845528455,House,-33.39553,151.33681,0.6499388004895961
1250000,30/4/21,1,2,2,0.6097560975609756,House,-33.32251,151.44816,0.7811505507955937
1200000,30/4/21,2,2,1,0.052845528455284556,Apartment,-33.82277,151.21527,0.05422276621787026
1100000,30/4/21,2,4,2,0.4186991869918699,House,-33.32678,151.44557,0.7746634026927786
1074000,30/4/21,1,2,1,0.10975609756097561,House,-33.913,151.1171,0.11982864137086902
1050000,30/4/21,2,4,2,0.4861788617886179,House,-33.39553,151.33681,0.6499388004895961
1045000,30/4/21,2,4,1,0.4349593495934959,House,-33.43514,151.35463,0.6028151774785802
770000,30/4/21,1,4,2,0.6203252032520326,House,-34.06338,150.80766,0.524969400244798
570000,30/4/21,1,3,1,0.42357723577235773,House,-33.92148,150.91654,0.3372093023255814
4620000,13/5/21,1,4,2,0.6528455284552845,House,-33.88032,151.18079,0.03525091799265606
3025000,13/5/21,4,4,3,0.4796747967479675,House,-33.73128,151.28955,0.19926560587515296
2600000,13/5/21,3,4,2,0.8065040650406504,House,-33.75743,151.15575,0.15495716034271725
1962000,13/5/21,2,3,1,0.0959349593495935,House,-33.87113,151.16107,0.05226438188494492
1910000,13/5/21,2,3,2,0.5333333333333333,House,-33.76172,151.21039,0.13671970624235005
1600000,13/5/21,2,4,3,0.4609756097560976,House,-33.913,151.1171,0.11982864137086902
1585000,13/5/21,1,3,2,0.32195121951219513,House,-33.87913,151.08118,0.14332925336597305
1563000,13/5/21,1,2,0,0.14227642276422764,House,-33.92488,151.16476,0.09216646266829866
1510000,13/5/21,4,5,2,0.33414634146341465,House,-33.77096,150.73268,0.5520195838433293
1100000,13/5/21,1,4,1,0.5967479674796748,House,-33.89828,150.93609,0.30966952264381886
1055000,13/5/21,1,3,1,0.5333333333333333,House,-33.92148,150.91654,0.3372093023255814
1005000,13/5/21,2,4,2,0.5821138211382114,House,-34.05177,150.74372,0.5813953488372093
2900000,14/5/21,4,7,2,0.4609756097560976,House,-33.87913,151.08118,0.14332925336597305
2750000,14/5/21,2,4,2,0.31138211382113823,House,-33.73128,151.28955,0.19926560587515296
2245000,14/5/21,3,3,3,0.12764227642276424,Apartment,-33.84282,151.11092,0.11248470012239901
2075000,14/5/21,3,4,2,0.38943089430894307,House,-33.38486,151.47128,0.7127294981640148
1700000,14/5/21,2,3,1,0.25365853658536586,House,-33.87913,151.08118,0.14332925336597305
1650000,14/5/21,2,4,2,0.7772357723577236,House,-33.79317,150.68049,0.6040391676866586
1500000,14/5/21,2,3,1,0.07723577235772358,Apartment,-33.88626,151.19999,0.027172582619339046
1167000,14/5/21,1,3,1,0.6691056910569105,House,-34.02316,151.04252,0.2824969400244798
1050000,14/5/21,2,4,3,0.5333333333333333,House,-33.5035,151.36918,0.5194614443084455
1010000,14/5/21,3,5,2,0.27723577235772356,House,-33.99798,150.67997,0.6225214198286413
792000,14/5/21,2,3,1,0.3991869918699187,House,-33.79317,150.68049,0.6040391676866586
759000,14/5/21,2,4,1,0.3853658536585366,House,-33.79317,150.68049,0.6040391676866586
585000,14/5/21,2,2,1,0.05934959349593496,Apartment,-33.91991,151.03125,0.21187270501835984
5550000,15/5/21,2,4,1,0.37886178861788616,House,-33.89903,151.27112,0.0795593635250918
5400000,15/5/21,2,4,2,0.2967479674796748,House,-33.85093,151.18309,0.032313341493268054
5250000,15/5/21,2,4,2,0.2943089430894309,House,-33.83,151.18555,0.051407588739290085
4725000,15/5/21,3,4,4,0.5430894308943089,House,-33.91857,151.20485,0.06903304773561812
4690000,15/5/21,4,5,2,0.5024390243902439,House,-34.01864,151.11234,0.2321909424724602
4200000,15/5/21,2,3,2,0.22439024390243903,House,-33.90204,151.25603,0.06866585067319461
3660000,15/5/21,4,6,4,0.6260162601626016,House,-33.96403,151.23342,0.13317013463892288
3620000,15/5/21,2,2,3,0.8008130081300813,House,-33.79114,151.2431,0.10354957160342716
3260000,15/5/21,2,4,4,0.5016260162601626,House,-33.96419,151.25386,0.13965728274173805
3251000,15/5/21,2,3,2,0.26504065040650404,House,-33.86584,151.14375,0.07123623011015912
3100000,15/5/21,3,5,2,0.4097560975609756,House,-33.85841,151.14202,0.07380660954712362
2530000,15/5/21,3,5,4,0.824390243902439,House,-33.69724,151.10055,0.25581395348837205
2410000,15/5/21,3,4,4,0.4349593495934959,House,-33.98343,151.24666,0.16217870257037942
2370000,15/5/21,1,3,3,0.43821138211382116,House,-33.97034,151.23962,0.1430844553243574
2350000,15/5/21,2,4,2,0.41544715447154473,House,-33.79114,151.2431,0.10354957160342716
2280000,15/5/21,2,4,3,0.9024390243902439,House,-33.79872,151.08981,0.15960832313341491
2251000,15/5/21,4,6,2,0.5219512195121951,House,-33.95493,150.99524,0.26817625458996325
2025000,15/5/21,4,5,3,0.7365853658536585,House,-34.01671,151.03226,0.28396572827417377
2000000,15/5/21,2,3,1,0.43089430894308944,House,-33.96482,151.08475,0.1922888616891065
1955000,15/5/21,1,3,1,0.22439024390243903,House,-33.8953,151.14668,0.0788249694002448
1809000,15/5/21,2,4,2,0.7910569105691057,House,-33.69724,151.10055,0.25581395348837205
1750000,15/5/21,1,3,2,0.5691056910569106,House,-33.75228,151.25889,0.15936352509179927
1720000,15/5/21,1,3,2,0.4195121951219512,House,-34.01795,151.0826,0.24883720930232556
1537500,15/5/21,2,3,2,0.2056910569105691,House,-33.83889,151.05551,0.17478580171358626
1340000,15/5/21,3,4,4,0.6227642276422765,House,-33.87024,150.92391,0.3203182374541003
1300000,15/5/21,2,4,1,0.2861788617886179,House,-33.97767,151.10598,0.1891064871481028
1260000,15/5/21,2,3,1,0.6178861788617886,House,-33.89292,150.91194,0.3358629130966952
1222000,15/5/21,3,5,2,0.27235772357723576,House,-33.69979,150.81845,0.4936352509179927
1205000,15/5/21,1,3,1,0.31138211382113823,House,-33.81479,151.00875,0.23427172582619338
1200000,15/5/21,2,4,2,0.5365853658536586,House,-33.80002,150.94399,0.310281517747858
1185000,15/5/21,2,4,2,0.4146341463414634,House,-33.94109,150.98349,0.27258261933904526
1090000,15/5/21,3,3,5,0.6203252032520326,House,-33.93623,150.89729,0.36315789473684207
1003000,15/5/21,3,4,2,0.3861788617886179,House,-33.94155,150.87334,0.39118727050183594
542000,15/5/21,1,2,2,0.07073170731707316,Apartment,-33.91991,151.03125,0.21187270501835984
1280000,16/5/21,1,2,1,0.4764227642276423,House,-33.51258,151.34636,0.49938800489596086
3550000,17/5/21,4,4,2,0.7902439024390244,House,-33.75738,151.18183,0.1460220318237454
1900000,17/5/21,3,4,2,0.6609756097560976,House,-33.69724,151.10055,0.25581395348837205
1127000,17/5/21,2,4,2,0.5065040650406504,House,-33.31517,151.32611,0.7545899632802938
1040000,17/5/21,2,4,2,0.2975609756097561,House,-33.69979,150.81845,0.4936352509179927
492000,17/5/21,1,2,1,0.06260162601626017,Apartment,-33.91991,151.03125,0.21187270501835984
485000,17/5/21,1,2,1,0.06341463414634146,Apartment,-33.91991,151.03125,0.21187270501835984
5500000,18/5/21,3,4,1,0.15284552845528454,House,-33.89314,151.26703,0.07135862913096695
3360000,18/5/21,2,4,4,0.6252032520325204,House,-33.77616,151.275,0.13782129742962054
2270000,18/5/21,2,4,2,0.35284552845528455,House,-33.89452,151.1556,0.06964504283965728
2015000,18/5/21,3,5,4,0.5219512195121951,House,-33.98105,151.04426,0.24112607099143205
1880000,18/5/21,2,4,2,0.5959349593495935,House,-33.74234,150.95464,0.3302325581395349
1635000,18/5/21,2,3,2,0.0886178861788618,Apartment,-33.65717,151.31571,0.3030599755201958
1380000,18/5/21,2,4,2,0.6024390243902439,House,-33.43758,151.38853,0.6112607099143207
1165000,18/5/21,1,3,2,0.5495934959349593,House,-33.88245,151.02748,0.20428396572827415
1145000,18/5/21,2,4,2,0.5365853658536586,House,-33.74635,150.66375,0.6359853121175031
1130000,18/5/21,2,6,2,0.6154471544715447,House,-33.49914,151.39045,0.533782129742962
1100000,18/5/21,1,3,3,0.6154471544715447,House,-34.0051,150.8581,0.43745410036719706
1070000,18/5/21,3,5,2,0.3,House,-34.06338,150.80766,0.524969400244798
405000,18/5/21,2,2,1,0.06341463414634146,Apartment,-33.74515,150.68955,0.6082007343941249
2200000,19/5/21,1,3,1,0.5487804878048781,House,-33.79475,151.04194,0.2093023255813953
1620000,19/5/21,1,3,1,0.17804878048780487,House,-33.89348,151.1372,0.08714810281517747
1250000,19/5/21,3,5,3,0.5365853658536586,House,-33.94155,150.87334,0.39118727050183594
1240000,19/5/21,2,4,2,0.5560975609756098,House,-34.03389,151.02834,0.3040391676866585
1150000,19/5/21,2,4,2,0.3024390243902439,House,-33.70583,150.8735,0.43476132190942474
1100000,19/5/21,2,4,3,0.4195121951219512,House,-33.76129,150.72784,0.5604651162790698
1018000,19/5/21,2,3,2,0.1016260162601626,House,-33.93774,151.13064,0.1296205630354957
1001000,19/5/21,1,3,1,0.5121951219512195,House,-33.76129,150.72784,0.5604651162790698
855000,19/5/21,2,4,1,0.4959349593495935,House,-33.75951,150.77085,0.5141982864137087
831000,19/5/21,2,4,1,0.21138211382113822,House,-33.69979,150.81845,0.4936352509179927
625000,19/5/21,2,4,2,0.0991869918699187,House,-33.75951,150.77085,0.5141982864137087
3800000,20/5/21,2,4,2,0.7024390243902439,House,-33.78592,151.21481,0.10403916768665851
2275000,20/5/21,3,4,1,0.4991869918699187,House,-33.79872,151.08981,0.15960832313341491
1575000,20/5/21,2,5,2,0.5365853658536586,House,-33.91991,151.03125,0.21187270501835984
1100000,20/5/21,2,6,6,0.5463414634146342,House,-33.87537,150.89276,0.3558139534883721
1035000,20/5/21,2,4,2,0.36829268292682926,House,-33.45183,151.31618,0.5702570379436964
799000,20/5/21,2,4,1,0.2121951219512195,House,-33.79317,150.68049,0.6040391676866586
655000,20/5/21,2,3,2,0.359349593495935,House,-33.74515,150.68955,0.6082007343941249
470000,20/5/21,1,2,1,0.1040650406504065,Apartment,-33.91991,151.03125,0.21187270501835984
3100000,21/5/21,4,4,2,0.651219512195122,House,-33.75738,151.18183,0.1460220318237454
1950000,21/5/21,1,3,2,0.34227642276422765,House,-33.93108,151.21145,0.08592411260709915
1540000,21/5/21,3,5,2,0.4349593495934959,House,-33.45608,151.43598,0.608078335373317
1400000,21/5/21,3,5,2,0.6951219512195121,House,-33.49914,151.39045,0.533782129742962
1350000,21/5/21,2,2,2,0.11056910569105691,Apartment,-33.76268,151.26932,0.15091799265605874
1350000,21/5/21,2,4,2,0.5861788617886179,House,-33.49914,151.39045,0.533782129742962
1215900,21/5/21,2,5,2,0.27235772357723576,House,-33.79317,150.68049,0.6040391676866586
1150000,21/5/21,3,5,2,0.4300813008130081,House,-33.87884,150.87759,0.3730722154222766
1100000,21/5/21,2,4,2,0.3333333333333333,House,-33.75523,150.88065,0.3981640146878825
1087000,21/5/21,3,4,2,0.47804878048780486,House,-33.77213,150.845,0.4286413708690331
1061000,21/5/21,4,7,4,0.44552845528455287,House,-33.74925,150.89081,0.3906976744186046
1055500,21/5/21,2,4,2,0.532520325203252,House,-33.72773,150.63789,0.6709914320685434
1050000,21/5/21,1,4,2,0.908130081300813,House,-33.86713,150.94148,0.3003671970624235
1000000,21/5/21,3,6,1,0.44146341463414634,House,-33.88198,150.9227,0.3223990208078335
885000,21/5/21,2,4,2,0.2926829268292683,House,-33.79317,150.68049,0.6040391676866586
880000,21/5/21,2,5,4,0.5333333333333333,House,-33.75951,150.77085,0.5141982864137087
730000,21/5/21,1,3,2,0.2601626016260163,House,-33.79317,150.68049,0.6040391676866586
508888,21/5/21,1,2,2,0.07235772357723577,Apartment,-33.91991,151.03125,0.21187270501835984
8000000,22/5/21,4,4,2,0.4560975609756098,House,-33.84987,151.13772,0.0806609547123623
5125000,22/5/21,3,4,2,0.25447154471544714,House,-33.84744,151.11635,0.10501835985312118
5000000,22/5/21,4,5,7,0.7390243902439024,House,-33.79508,151.02527,0.22607099143206852
3600000,22/5/21,1,3,2,0.5658536585365853,House,-33.73559,151.30351,0.20171358629130967
3500000,22/5/21,3,5,2,0.6097560975609756,House,-33.78592,151.21481,0.10403916768665851
3100000,22/5/21,3,5,4,0.4609756097560976,House,-33.99813,151.14125,0.19290085679314561
2900000,22/5/21,2,4,1,0.27154471544715447,House,-33.9259,151.22847,0.08139534883720931
2700000,22/5/21,3,4,3,0.6715447154471544,House,-33.69099,151.21565,0.23280293757649936
2310000,22/5/21,3,5,2,0.5902439024390244,House,-33.72338,151.09579,0.22827417380660953
2260000,22/5/21,2,4,2,0.5910569105691057,House,-33.7395,151.19204,0.16805385556915542
2200000,22/5/21,2,3,1,0.748780487804878,House,-33.91457,151.10339,0.1343941248470012
2195000,22/5/21,1,3,2,0.3943089430894309,House,-33.91457,151.10339,0.1343941248470012
2130000,22/5/21,2,4,2,0.5430894308943089,House,-33.69099,151.21565,0.23280293757649936
2053000,22/5/21,1,3,1,0.9650406504065041,House,-33.91991,151.03125,0.21187270501835984
1808000,22/5/21,1,4,6,0.551219512195122,House,-33.87461,151.03345,0.19657282741738064
1800000,22/5/21,2,3,1,0.3016260162601626,House,-33.94238,151.11532,0.14614443084455322
1710000,22/5/21,2,6,2,0.3650406504065041,House,-33.85783,151.08877,0.13390452876376988
1620000,22/5/21,1,3,2,0.3016260162601626,House,-33.96403,151.23342,0.13317013463892288
1610000,22/5/21,1,3,2,0.4146341463414634,House,-33.97709,151.09318,0.19767441860465113
1605000,22/5/21,2,3,2,0.4560975609756098,House,-34.01049,151.054,0.2610771113831089
1406000,22/5/21,1,2,1,0.13577235772357724,House,-33.86665,151.12685,0.09045287637698898
1400000,22/5/21,2,3,3,0.7341463414634146,House,-33.93041,151.14096,0.11444308445532435
1326000,22/5/21,1,3,0,0.18048780487804877,House,-33.8953,151.14668,0.0788249694002448
1290000,22/5/21,2,4,2,0.8455284552845529,House,-33.64323,151.13915,0.30807833537331697
1211000,22/5/21,1,2,1,0.06097560975609756,Apartment,-33.85052,151.12987,0.08910648714810282
1205000,22/5/21,1,3,4,0.4349593495934959,House,-33.89192,151.02094,0.21334149326805385
1180000,22/5/21,3,5,1,0.1983739837398374,House,-33.82233,151.01207,0.22790697674418606
1140000,22/5/21,3,6,3,0.5040650406504065,House,-33.25323,151.47277,0.8791921664626683
1135000,22/5/21,1,3,2,0.8723577235772357,House,-33.70583,150.8735,0.43476132190942474
1105000,22/5/21,3,5,2,0.46016260162601624,House,-33.90263,150.86967,0.38494492044063644
1105000,22/5/21,1,3,3,0.532520325203252,House,-33.83016,150.99863,0.2402692778457772
1092000,22/5/21,2,4,2,0.532520325203252,House,-33.76836,150.64974,0.6445532435740514
1085000,22/5/21,1,3,1,0.6252032520325204,House,-33.86904,150.95102,0.2895960832313341
1080000,22/5/21,1,2,0,0.18699186991869918,House,-33.94651,151.14536,0.12876376988984087
1000000,22/5/21,2,4,3,0.5219512195121951,House,-33.91991,151.03125,0.21187270501835984
840000,22/5/21,1,3,1,0.42520325203252035,House,-33.74515,150.68955,0.6082007343941249
485000,23/5/21,2,2,1,0.04878048780487805,Apartment,-33.74515,150.68955,0.6082007343941249
2410000,24/5/21,3,3,2,0.3276422764227642,House,-33.52117,151.36366,0.494859241126071
2120000,24/5/21,2,3,2,0.18130081300813009,House,-33.88032,151.18079,0.03525091799265606
2050000,24/5/21,3,4,4,0.7390243902439024,House,-33.98105,151.04426,0.24112607099143205
2020000,24/5/21,3,5,2,0.8308943089430895,House,-33.6556,151.10003,0.3068543451652387
1730000,24/5/21,1,3,3,0.491869918699187,House,-33.92577,151.10309,0.14259485924112605
1220000,24/5/21,2,4,3,0.5430894308943089,House,-33.7239,150.61735,0.694859241126071
1067000,24/5/21,2,3,2,0.5121951219512195,House,-33.45608,151.43598,0.608078335373317
900000,24/5/21,2,4,1,0.1886178861788618,House,-33.70583,150.8735,0.43476132190942474
865000,24/5/21,2,4,2,0.44959349593495934,House,-33.79317,150.68049,0.6040391676866586
450000,24/5/21,1,1,1,0.026016260162601626,Apartment,-33.74515,150.68955,0.6082007343941249
2850000,25/5/21,2,5,9,0.4292682926829268,House,-33.96403,151.23342,0.13317013463892288
2080000,25/5/21,1,3,2,0.5219512195121951,House,-33.79872,151.08981,0.15960832313341491
2000000,25/5/21,1,2,1,0.22439024390243903,House,-33.87968,151.1391,0.07894736842105263
1450000,25/5/21,2,3,0,0.5178861788617887,House,-33.64028,151.29094,0.31517747858017137
1250000,25/5/21,2,5,2,0.5398373983739837,House,-33.32251,151.44816,0.7811505507955937
500000,25/5/21,2,2,1,0.08048780487804878,Apartment,-33.74515,150.68955,0.6082007343941249
4600000,26/5/21,4,4,2,0.7178861788617886,House,-33.78592,151.21481,0.10403916768665851
3400000,26/5/21,3,4,2,0.2073170731707317,House,-33.83662,151.20958,0.035006119951040394
2600000,26/5/21,1,2,0,0.06016260162601626,House,-33.85546,151.19357,0.018971848225214197
2456766,26/5/21,2,3,2,0.8569105691056911,House,-33.76365,151.12999,0.16119951040391675
1901000,26/5/21,3,3,2,0.0975609756097561,House,-33.91594,151.17672,0.07490820073439412
1810000,26/5/21,1,2,2,0.5016260162601626,House,-33.54226,151.30629,0.4481028151774786
1700000,26/5/21,3,3,2,0.17073170731707318,House,-33.93108,151.21145,0.08592411260709915
1620000,26/5/21,2,2,2,0.091869918699187,Apartment,-33.65717,151.31571,0.3030599755201958
1590000,26/5/21,2,3,2,0.04878048780487805,House,-33.8057,151.16111,0.09412484700122399
1450000,26/5/21,2,3,2,0.2967479674796748,House,-33.93774,151.13064,0.1296205630354957
1400000,26/5/21,3,4,3,0.33739837398373984,House,-33.23957,151.56058,0.9345165238678091
1350000,26/5/21,3,7,4,0.8878048780487805,House,-33.89292,150.91194,0.3358629130966952
1200000,26/5/21,3,4,2,0.5967479674796748,House,-33.32251,151.44816,0.7811505507955937
1055000,26/5/21,3,4,2,0.6739837398373983,House,-33.72773,150.63789,0.6709914320685434
1044000,26/5/21,3,5,1,0.3650406504065041,House,-34.06839,150.72519,0.6101591187270502
1021500,26/5/21,2,6,1,0.5252032520325203,House,-33.72773,150.63789,0.6709914320685434
2600000,27/5/21,2,2,2,0.05772357723577236,House,-33.88032,151.18079,0.03525091799265606
2120000,27/5/21,1,3,0,0.3195121951219512,House,-33.90113,151.11777,0.11150550795593635
2120000,27/5/21,3,5,2,0.532520325203252,House,-33.70912,151.07001,0.2609547123623011
1935500,27/5/21,2,3,4,0.9439024390243902,House,-33.75137,151.22303,0.1515299877600979
1775000,27/5/21,1,3,2,0.08943089430894309,House,-33.8937,151.16537,0.05997552019583843
1550000,27/5/21,2,3,2,0.6715447154471544,House,-33.32251,151.44816,0.7811505507955937
1210000,27/5/21,3,6,2,0.5365853658536586,House,-33.90263,150.86967,0.38494492044063644
1180000,27/5/21,2,3,1,0.3235772357723577,House,-33.74234,150.95464,0.3302325581395349
1150000,27/5/21,1,4,3,0.424390243902439,House,-33.94109,150.98349,0.27258261933904526
650000,27/5/21,2,3,2,0.06747967479674796,Apartment,-33.74515,150.68955,0.6082007343941249
557000,27/5/21,2,2,1,0.07317073170731707,Apartment,-33.74515,150.68955,0.6082007343941249
550000,27/5/21,2,2,1,0.055284552845528454,Apartment,-33.91991,151.03125,0.21187270501835984
2353000,28/5/21,2,4,2,0.532520325203252,House,-33.70172,151.27318,0.22949816401468787
2310000,28/5/21,2,5,2,0.4195121951219512,House,-33.75,151.27239,0.1679314565483476
2300000,28/5/21,3,6,6,0.6300813008130082,House,-33.913,151.1171,0.11982864137086902
2200000,28/5/21,2,3,1,0.17479674796747968,House,-33.88032,151.18079,0.03525091799265606
1985000,28/5/21,2,3,2,0.21544715447154472,House,-33.85052,151.12987,0.08910648714810282
1950000,28/5/21,2,3,2,0.491869918699187,House,-33.79872,151.08981,0.15960832313341491
1750000,28/5/21,2,3,4,0.4195121951219512,House,-33.97075,151.1214,0.1712362301101591
1660000,28/5/21,1,3,2,0.3943089430894309,House,-33.74511,151.1397,0.1777233782129743
1380000,28/5/21,2,4,2,0.6772357723577236,House,-34.00258,151.0648,0.24492044063647486
1200000,28/5/21,3,4,1,0.6105691056910569,House,-33.7699,150.67467,0.6165238678090575
1182500,28/5/21,2,4,2,0.3333333333333333,House,-33.70583,150.8735,0.43476132190942474
1065000,28/5/21,1,4,2,0.8723577235772357,House,-33.25799,151.54324,0.9034271725826193
1050000,28/5/21,2,3,2,0.08699186991869919,Apartment,-33.93166,151.15389,0.10673194614443082
875000,28/5/21,1,3,3,0.424390243902439,House,-33.74515,150.68955,0.6082007343941249
5950000,29/5/21,4,5,2,0.6447154471544716,House,-33.83,151.18555,0.051407588739290085
5900000,29/5/21,2,5,2,0.865040650406504,House,-33.78063,151.16255,0.12301101591187269
